 - 0.	 - 0.	
405	1019.0	
406	1002.0	
407	1003.0	
408	1012.0	
409	987.0	
410	987.0	
411	994.0	
412	1008.0	
413	1006.0	
414	976.0	
415	1018.0	
416	1005.0	
417	996.0	
418	992.0	
419	991.0	
420	1005.0	
421	1011.0	
422	991.0	
423	1011.0	
424	1005.0	
425	989.0	
426	989.0	
427	995.0	
428	986.0	
429	982.0	
430	994.0	
431	984.0	
432	1012.0	
433	975.0	
434	987.0	
435	987.0	
436	992.0	
437	985.0	
438	985.0	
439	976.0	
440	987.0	
441	980.0	
442	990.0	
443	981.0	
444	979.0	
445	991.0	
446	974.0	
447	980.0	
448	983.0	
449	970.0	
450	968.0	
451	964.0	
452	970.0	
453	978.0	
454	978.0	
455	959.0	
456	983.0	
457	963.0	
458	959.0	
459	964.0	
460	965.0	
461	967.0	
462	950.0	
463	962.0	
464	968.0	
465	970.0	
466	967.0	
467	968.0	
468	967.0	
469	958.0	
470	967.0	
471	965.0	
472	977.0	
473	955.0	
474	975.0	
475	968.0	
476	967.0	
477	971.0	
478	950.0	
479	959.0	
480	959.0	
481	951.0	
482	961.0	
483	937.0	
484	966.0	
485	954.0	
486	937.0	
487	959.0	
488	947.0	
489	950.0	
490	961.0	
491	957.0	
492	953.0	
493	961.0	
494	953.0	
495	945.0	
496	947.0	
497	948.0	
498	957.0	
499	959.0	
500	962.0	
501	953.0	
502	974.0	
503	972.0	
504	960.0	
505	945.0	
506	949.0	
507	959.0	
508	957.0	
509	943.0	
510	954.0	
511	972.0	
512	961.0	
513	948.0	
514	952.0	
515	940.0	
516	973.0	
517	959.0	
518	955.0	
519	967.0	
520	958.0	
521	954.0	
522	956.0	
523	959.0	
524	954.0	
525	975.0	
526	963.0	
527	961.0	
528	975.0	
529	981.0	
530	970.0	
531	971.0	
532	972.0	
533	959.0	
534	952.0	
535	968.0	
536	973.0	
537	967.0	
538	969.0	
539	965.0	
540	967.0	
541	961.0	
542	975.0	
543	964.0	
544	968.0	
545	972.0	
546	966.0	
547	966.0	
548	962.0	
549	958.0	
550	948.0	
551	977.0	
552	974.0	
553	970.0	
554	964.0	
555	987.0	
556	967.0	
557	957.0	
558	976.0	
559	952.0	
560	959.0	
561	973.0	
562	967.0	
563	976.0	
564	959.0	
565	954.0	
566	965.0	
567	969.0	
568	968.0	
569	964.0	
570	964.0	
571	963.0	
572	979.0	
573	956.0	
574	969.0	
575	953.0	
576	979.0	
577	956.0	
578	984.0	
579	955.0	
580	958.0	
581	965.0	
582	962.0	
583	959.0	
584	949.0	
585	944.0	
586	953.0	
587	958.0	
588	951.0	
589	946.0	
590	978.0	
591	954.0	
592	956.0	
593	956.0	
594	948.0	
595	941.0	
596	954.0	
597	947.0	
598	942.0	
599	926.0	
600	955.0	
601	963.0	
602	957.0	
603	955.0	
604	950.0	
605	954.0	
606	947.0	
607	954.0	
608	951.0	
609	978.0	
610	963.0	
611	954.0	
612	965.0	
613	968.0	
614	945.0	
615	946.0	
616	962.0	
617	973.0	
618	962.0	
619	964.0	
620	955.0	
621	978.0	
622	947.0	
623	964.0	
624	938.0	
625	955.0	
626	967.0	
627	950.0	
628	952.0	
629	957.0	
630	965.0	
631	970.0	
632	959.0	
633	958.0	
634	968.0	
635	985.0	
636	959.0	
637	977.0	
638	975.0	
639	971.0	
640	956.0	
641	984.0	
642	971.0	
643	966.0	
644	965.0	
645	967.0	
646	973.0	
647	964.0	
648	985.0	
649	976.0	
650	978.0	
651	971.0	
652	989.0	
653	976.0	
654	961.0	
655	1001.0	
656	994.0	
657	988.0	
658	992.0	
659	970.0	
660	982.0	
661	983.0	
662	988.0	
663	987.0	
664	981.0	
665	977.0	
666	973.0	
667	995.0	
668	987.0	
669	992.0	
670	989.0	
671	993.0	
672	1003.0	
673	997.0	
674	980.0	
675	1013.0	
676	996.0	
677	1004.0	
678	990.0	
679	984.0	
680	969.0	
681	997.0	
682	991.0	
683	983.0	
684	985.0	
685	993.0	
686	1003.0	
687	992.0	
688	997.0	
689	984.0	
690	997.0	
691	1007.0	
692	998.0	
693	988.0	
694	990.0	
695	1010.0	
696	1002.0	
697	1031.0	
698	1027.0	
699	1023.0	
700	1014.0	
701	1005.0	
702	1041.0	
703	1059.0	
704	1010.0	
705	1047.0	
706	1025.0	
707	1043.0	
708	1019.0	
709	1023.0	
710	1015.0	
711	1025.0	
712	1019.0	
713	1007.0	
714	1013.0	
715	1009.0	
716	1019.0	
717	1016.0	
718	1012.0	
719	983.0	
720	1012.0	
721	1014.0	
722	995.0	
723	999.0	
724	998.0	
725	1033.0	
726	1011.0	
727	1019.0	
728	998.0	
729	994.0	
730	1009.0	
731	1012.0	
732	1012.0	
733	1014.0	
734	1008.0	
735	993.0	
736	1022.0	
737	1004.0	
738	1006.0	
739	1015.0	
740	1043.0	
741	1026.0	
742	1018.0	
743	1034.0	
744	1044.0	
745	1041.0	
746	1021.0	
747	1040.0	
748	1039.0	
749	1033.0	
750	1050.0	
751	1057.0	
752	1056.0	
753	1074.0	
754	1067.0	
755	1087.0	
756	1082.0	
757	1124.0	
758	1109.0	
759	1132.0	
760	1126.0	
761	1141.0	
762	1176.0	
763	1153.0	
764	1221.0	
765	1229.0	
766	1250.0	
767	1293.0	
768	1331.0	
769	1316.0	
770	1378.0	
771	1358.0	
772	1410.0	
773	1394.0	
774	1381.0	
775	1415.0	
776	1420.0	
777	1411.0	
778	1448.0	
779	1427.0	
780	1399.0	
781	1393.0	
782	1380.0	
783	1380.0	
784	1375.0	
785	1364.0	
786	1370.0	
787	1376.0	
788	1331.0	
789	1356.0	
790	1346.0	
791	1356.0	
792	1339.0	
793	1342.0	
794	1326.0	
795	1332.0	
796	1333.0	
797	1327.0	
798	1309.0	
799	1325.0	
800	1318.0	
801	1326.0	
802	1333.0	
803	1310.0	
804	1353.0	
805	1340.0	
806	1331.0	
807	1337.0	
808	1365.0	
809	1386.0	
810	1374.0	
811	1410.0	
812	1393.0	
813	1402.0	
814	1399.0	
815	1442.0	
816	1476.0	
817	1479.0	
818	1500.0	
819	1547.0	
820	1564.0	
821	1609.0	
822	1642.0	
823	1660.0	
824	1731.0	
825	1790.0	
826	1840.0	
827	1922.0	
828	2075.0	
829	2218.0	
830	2409.0	
831	2653.0	
832	2814.0	
833	3092.0	
834	3356.0	
835	3525.0	
836	3690.0	
837	3784.0	
838	3809.0	
839	3826.0	
840	3769.0	
841	3715.0	
842	3618.0	
843	3556.0	
844	3380.0	
845	3304.0	
846	3165.0	
847	3127.0	
848	2986.0	
849	2933.0	
850	2821.0	
851	2786.0	
852	2686.0	
853	2636.0	
854	2617.0	
855	2599.0	
856	2551.0	
857	2551.0	
858	2573.0	
859	2521.0	
860	2517.0	
861	2523.0	
862	2487.0	
863	2503.0	
864	2541.0	
865	2538.0	
866	2518.0	
867	2606.0	
868	2613.0	
869	2580.0	
870	2668.0	
871	2611.0	
872	2694.0	
873	2709.0	
874	2785.0	
875	2852.0	
876	2935.0	
877	2898.0	
878	2956.0	
879	3051.0	
880	3112.0	
881	3209.0	
882	3290.0	
883	3403.0	
884	3365.0	
885	3535.0	
886	3738.0	
887	3747.0	
888	4017.0	
889	4139.0	
890	4377.0	
891	4640.0	
892	5080.0	
893	5595.0	
894	6067.0	
895	6659.0	
896	7418.0	
897	8406.0	
898	9246.0	
899	10076.0	
900	10822.0	
901	11364.0	
902	11810.0	
903	12072.0	
904	12112.0	
905	12204.0	
906	12016.0	
907	11670.0	
908	11340.0	
909	11003.0	
910	10486.0	
911	10116.0	
912	9594.0	
913	9155.0	
914	8781.0	
915	8510.0	
916	8139.0	
917	7980.0	
918	7693.0	
919	7355.0	
920	7108.0	
921	7090.0	
922	6977.0	
923	6730.0	
924	6715.0	
925	6695.0	
926	6659.0	
927	6720.0	
928	6727.0	
929	6821.0	
930	6981.0	
931	7297.0	
932	7584.0	
933	7867.0	
934	8331.0	
935	8981.0	
936	9704.0	
937	10684.0	
