 - 0.	 - 0.	
424	961.0	
425	990.0	
426	977.0	
427	978.0	
428	993.0	
429	970.0	
430	1015.0	
431	1003.0	
432	967.0	
433	979.0	
434	980.0	
435	984.0	
436	983.0	
437	989.0	
438	984.0	
439	989.0	
440	992.0	
441	999.0	
442	998.0	
443	975.0	
444	975.0	
445	978.0	
446	997.0	
447	987.0	
448	973.0	
449	981.0	
450	1023.0	
451	986.0	
452	1011.0	
453	980.0	
454	985.0	
455	1007.0	
456	1007.0	
457	997.0	
458	1027.0	
459	992.0	
460	1007.0	
461	1017.0	
462	976.0	
463	1001.0	
464	995.0	
465	983.0	
466	994.0	
467	990.0	
468	998.0	
469	1011.0	
470	1014.0	
471	1002.0	
472	1015.0	
473	1036.0	
474	990.0	
475	996.0	
476	1013.0	
477	1021.0	
478	1032.0	
479	1003.0	
480	1019.0	
481	999.0	
482	1001.0	
483	1041.0	
484	1006.0	
485	1023.0	
486	1006.0	
487	1006.0	
488	1015.0	
489	1022.0	
490	1038.0	
491	1035.0	
492	1033.0	
493	1022.0	
494	1028.0	
495	1021.0	
496	1041.0	
497	1030.0	
498	1034.0	
499	1040.0	
500	1036.0	
501	1064.0	
502	1052.0	
503	1051.0	
504	1054.0	
505	1070.0	
506	1049.0	
507	1061.0	
508	1064.0	
509	1051.0	
510	1040.0	
511	1064.0	
512	1091.0	
513	1079.0	
514	1087.0	
515	1096.0	
516	1076.0	
517	1084.0	
518	1091.0	
519	1107.0	
520	1082.0	
521	1100.0	
522	1109.0	
523	1097.0	
524	1099.0	
525	1094.0	
526	1111.0	
527	1106.0	
528	1100.0	
529	1117.0	
530	1134.0	
531	1109.0	
532	1134.0	
533	1126.0	
534	1130.0	
535	1128.0	
536	1135.0	
537	1136.0	
538	1149.0	
539	1144.0	
540	1163.0	
541	1154.0	
542	1174.0	
543	1185.0	
544	1185.0	
545	1159.0	
546	1187.0	
547	1168.0	
548	1189.0	
549	1161.0	
550	1180.0	
551	1202.0	
552	1189.0	
553	1188.0	
554	1156.0	
555	1197.0	
556	1198.0	
557	1169.0	
558	1217.0	
559	1185.0	
560	1176.0	
561	1202.0	
562	1185.0	
563	1215.0	
564	1193.0	
565	1217.0	
566	1199.0	
567	1209.0	
568	1217.0	
569	1229.0	
570	1194.0	
571	1237.0	
572	1234.0	
573	1198.0	
574	1193.0	
575	1225.0	
576	1226.0	
577	1204.0	
578	1222.0	
579	1215.0	
580	1219.0	
581	1200.0	
582	1219.0	
583	1204.0	
584	1211.0	
585	1208.0	
586	1210.0	
587	1215.0	
588	1221.0	
589	1211.0	
